/bin/python /source/historic_coastal_landfills/projects/source/utilities/python/hcl_utilities/plot_hcl_site_markers_on_map.py
2023-02-02 15:17:56.308 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 31 of 281
2023-02-02 15:17:56.328 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:17:56.813 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:17:56.813 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 32 of 281
2023-02-02 15:17:56.833 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:17:57.319 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:17:57.319 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 33 of 281
2023-02-02 15:17:57.341 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:17:57.812 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:17:57.812 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 34 of 281
2023-02-02 15:17:57.832 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:17:58.311 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:17:58.311 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 35 of 281
2023-02-02 15:17:58.331 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:17:58.814 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:17:58.814 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 36 of 281
2023-02-02 15:17:58.835 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:17:59.311 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:17:59.311 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 37 of 281
2023-02-02 15:17:59.332 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:17:59.814 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:17:59.814 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 38 of 281
2023-02-02 15:17:59.837 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:00.315 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:00.315 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 39 of 281
2023-02-02 15:18:00.336 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:00.808 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:00.808 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 40 of 281
2023-02-02 15:18:00.827 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:01.309 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:01.309 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 41 of 281
2023-02-02 15:18:01.330 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:01.827 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:01.828 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 42 of 281
2023-02-02 15:18:01.846 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:02.304 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:02.304 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 43 of 281
2023-02-02 15:18:02.325 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:02.809 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:02.809 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 44 of 281
2023-02-02 15:18:02.828 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:03.502 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:03.502 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 45 of 281
2023-02-02 15:18:03.522 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:03.812 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:03.812 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 46 of 281
2023-02-02 15:18:03.832 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:04.308 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:04.308 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 47 of 281
2023-02-02 15:18:04.328 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:04.810 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:04.810 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 48 of 281
2023-02-02 15:18:04.832 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:05.316 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:05.316 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 49 of 281
2023-02-02 15:18:05.336 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:05.814 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:05.814 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 50 of 281
2023-02-02 15:18:05.833 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:06.316 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:06.316 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 51 of 281
